p_i,time,p_m
158489.319246111,320400,668976.84824501
158489.319246111,324000,670218.911152915
158489.319246111,327600,671454.006248817
158489.319246111,331200,672682.241940562
158489.319246111,334800,673903.723425832
158489.319246111,338400,675118.552809911
158489.319246111,342000,676326.829218156
158489.319246111,345600,677528.648903475
158489.319246111,349200,678724.105349103
158489.319246111,352800,679913.289366931
158489.319246111,356400,681096.289191633
158489.319246111,360000,682273.190570826
177827.941003892,3600,482792.633486637
177827.941003892,7200,492310.629323317
177827.941003892,10800,499614.044400273
177827.941003892,14400,505771.10812216
177827.941003892,18000,511195.590155398
177827.941003892,21600,516099.696775631
177827.941003892,25200,520609.488244314
177827.941003892,28800,524807.099795519
177827.941003892,32400,528749.582757683
177827.941003892,36000,532478.475855774
177827.941003892,39600,536025.137471842
177827.941003892,43200,539413.929949431
177827.941003892,46800,542664.227381441
177827.941003892,50400,545791.738207916
177827.941003892,54000,548809.408435744
177827.941003892,57600,551728.057393205
177827.941003892,61200,554556.836888951
177827.941003892,64800,557303.570267722
177827.941003892,68400,559975.007664071
177827.941003892,72000,562577.021459681
177827.941003892,75600,565114.75822302
177827.941003892,79200,567592.758418273
177827.941003892,82800,570015.051865796
177827.941003892,86400,572385.234700146
177827.941003892,90000,574706.532028726
177827.941003892,93600,576981.849410234
177827.941003892,97200,579213.815498568
177827.941003892,100800,581404.817637456
177827.941003892,104400,583557.031779825
177827.941003892,108000,585672.447800146
177827.941003892,111600,587752.891038236
177827.941003892,115200,589800.040738359
177827.941003892,118800,591815.445913575
177827.941003892,122400,593800.539061546
177827.941003892,126000,595756.648077076
177827.941003892,129600,597685.006642917
177827.941003892,133200,599586.763329849
177827.941003892,136800,601462.98959671
177827.941003892,140400,603314.686848601
177827.941003892,144000,605142.792685279
177827.941003892,147600,606948.186450414
177827.941003892,151200,608731.694174923
177827.941003892,154800,610494.092993252
177827.941003892,158400,612236.115099609
177827.941003892,162000,613958.451301309
177827.941003892,165600,615661.754218165
177827.941003892,169200,617346.64117
177827.941003892,172800,619013.696788537
177827.941003892,176400,620663.475385081
177827.941003892,180000,622296.503101218
177827.941003892,183600,623913.279866275
177827.941003892,187200,625514.281182257
177827.941003892,190800,627099.959754405
177827.941003892,194400,628670.746983331
177827.941003892,198000,630227.054332741
177827.941003892,201600,631769.274585154
177827.941003892,205200,633297.782996562
177827.941003892,208800,634812.938359776
177827.941003892,212400,636315.083985075
177827.941003892,216000,637804.54860588
177827.941003892,219600,639281.647216307
177827.941003892,223200,640746.681846763
177827.941003892,226800,642199.942283077
177827.941003892,230400,643641.706734129
177827.941003892,234000,645072.242452411
177827.941003892,237600,646491.806311522
177827.941003892,241200,647900.645344241
177827.941003892,244800,649298.997244398
177827.941003892,248400,650687.090835549
177827.941003892,252000,652065.146509085
177827.941003892,255600,653433.376634252
177827.941003892,259200,654791.985942248
177827.941003892,262800,656141.171886444
177827.941003892,266400,657481.124980522
177827.941003892,270000,658812.029116236
177827.941003892,273600,660134.061862286
177827.941003892,277200,661447.394745718
177827.941003892,280800,662752.193517116
177827.941003892,284400,664048.618400747
177827.941003892,288000,665336.824330735
177827.941003892,291600,666616.961174245
177827.941003892,295200,667889.173942565
177827.941003892,298800,669153.602990922
177827.941003892,302400,670410.3842078
177827.941003892,306000,671659.649194437
177827.941003892,309600,672901.525435172
177827.941003892,313200,674136.136459217
177827.941003892,316800,675363.601994419
177827.941003892,320400,676584.038113501
177827.941003892,324000,677797.557373269
177827.941003892,327600,679004.268947202
177827.941003892,331200,680204.278751843
177827.941003892,334800,681397.689567342
177827.941003892,338400,682584.601152519
177827.941003892,342000,683765.110354747
177827.941003892,345600,684939.311214961
177827.941003892,349200,686107.295068074
177827.941003892,352800,687269.150639042
177827.941003892,356400,688424.964134832
177827.941003892,360000,689574.819332511
199526.231496888,3600,496442.471815402
199526.231496888,7200,505709.274198941
199526.231496888,10800,512819.941760098
199526.231496888,14400,518814.511809572
199526.231496888,18000,524095.83404354
199526.231496888,21600,528870.514312086
199526.231496888,25200,533261.285966997
199526.231496888,28800,537348.116576649
199526.231496888,32400,541186.551803742
199526.231496888,36000,544817.034107189
199526.231496888,39600,548270.094276719
199526.231496888,43200,551569.451698962
199526.231496888,46800,554733.969156943
199526.231496888,50400,557778.94052262
199526.231496888,54000,560716.970139338
199526.231496888,57600,563558.591797912
199526.231496888,61200,566312.715777737
199526.231496888,64800,568986.958954357
199526.231496888,68400,571587.893316669
199526.231496888,72000,574121.236265848
199526.231496888,75600,576591.998545095
199526.231496888,79200,579004.600789287
199526.231496888,82800,581362.966466085
199526.231496888,86400,583670.59680294
199526.231496888,90000,585930.631792079
199526.231496888,93600,588145.900310376
199526.231496888,97200,590318.961637807
199526.231496888,100800,592452.140112707
199526.231496888,104400,594547.554261506
199526.231496888,108000,596607.141443058
199526.231496888,111600,598632.678823863
199526.231496888,115200,600625.801330542
199526.231496888,118800,602588.017095495
199526.231496888,122400,604520.720810732
199526.231496888,126000,606425.205326025
199526.231496888,129600,608302.671765481
199526.231496888,133200,610154.238387464
199526.231496888,136800,611980.948373489
199526.231496888,140400,613783.77670015
199526.231496888,144000,615563.636222615
199526.231496888,147600,617321.383077421
199526.231496888,151200,619057.821495354
199526.231496888,154800,620773.708101176
199526.231496888,158400,622469.75576545
199526.231496888,162000,624146.637064101
199526.231496888,165600,625804.987393378
199526.231496888,169200,627445.407781154
199526.231496888,172800,629068.46742989
199526.231496888,176400,630674.706021826
199526.231496888,180000,632264.635812925
199526.231496888,183600,633838.743538665
199526.231496888,187200,635397.492151877
199526.231496888,190800,636941.322410268
199526.231496888,194400,638470.654329174
199526.231496888,198000,639985.888513187
199526.231496888,201600,641487.407378737
199526.231496888,205200,642975.576278277
199526.231496888,208800,644450.744535564
199526.231496888,212400,645913.246400432
199526.231496888,216000,647363.401930557
199526.231496888,219600,648801.517806914
199526.231496888,223200,650227.888088896
199526.231496888,226800,651642.794914474
199526.231496888,230400,653046.509150198
199526.231496888,234000,654439.290995387
199526.231496888,237600,655821.390544381
199526.231496888,241200,657193.04831041
199526.231496888,244800,658554.495714229
199526.231496888,248400,659905.955540412
199526.231496888,252000,661247.642363909
199526.231496888,255600,662579.762949239
199526.231496888,259200,663902.516624453
199526.231496888,262800,665216.095631844
199526.231496888,266400,666520.685457171
199526.231496888,270000,667816.46513902
199526.231496888,273600,669103.607559802
199526.231496888,277200,670382.279719719
199526.231496888,280800,671652.642994962
199526.231496888,284400,672914.85338125
199526.231496888,288000,674169.061723778
199526.231496888,291600,675415.4139345
199526.231496888,295200,676654.051197652
199526.231496888,298800,677885.110164286
199526.231496888,302400,679108.723136596
199526.231496888,306000,680325.018242676
199526.231496888,309600,681534.11960237
199526.231496888,313200,682736.147484782
199526.231496888,316800,683931.218457968
199526.231496888,320400,685119.445531327
199526.231496888,324000,686300.938291132
199526.231496888,327600,687475.803029617
199526.231496888,331200,688644.142868038
199526.231496888,334800,689806.05787403
199526.231496888,338400,690961.645173636
199526.231496888,342000,692110.999058289
199526.231496888,345600,693254.211087049
199526.231496888,349200,694391.370184372
199526.231496888,352800,695522.562733635
199526.231496888,356400,696647.872666682
199526.231496888,360000,697767.381549583
223872.113856834,3600,511757.842318514
223872.113856834,7200,520742.801012028
223872.113856834,10800,527637.202303438
223872.113856834,14400,533449.451453758
223872.113856834,18000,538570.145751031
223872.113856834,21600,543199.607264512
223872.113856834,25200,547456.836491943
223872.113856834,28800,551419.368840787
223872.113856834,32400,555141.060589002
223872.113856834,36000,558661.124164757
223872.113856834,39600,562009.16178392
223872.113856834,43200,565208.171423606
223872.113856834,46800,568276.442167716
223872.113856834,50400,571228.802735169
223872.113856834,54000,574077.474116511
223872.113856834,57600,576832.669724246
223872.113856834,61200,579503.028837495
223872.113856834,64800,582095.936669545
223872.113856834,68400,584617.765326583
223872.113856834,72000,587074.058318793
223872.113856834,75600,589469.673990922
223872.113856834,79200,591808.898527149
223872.113856834,82800,594095.536065452
223872.113856834,86400,596332.981345754
223872.113856834,90000,598524.278859489
223872.113856834,93600,600672.171445101
223872.113856834,97200,602779.140543754
223872.113856834,100800,604847.439800563
223872.113856834,104400,606879.123308372
223872.113856834,108000,608876.069502543
223872.113856834,111600,610840.001498226
223872.113856834,115200,612772.504496826
223872.113856834,118800,614675.04076189
223872.113856834,122400,616548.96256679
223872.113856834,126000,618395.523440122
223872.113856834,129600,620215.887974596
223872.113856834,133200,622011.140417484
223872.113856834,136800,623782.292222622
223872.113856834,140400,625530.288713335
223872.113856834,144000,627256.014980899
223872.113856834,147600,628960.301123025
223872.113856834,151200,630643.926910349
223872.113856834,154800,632307.62595539
223872.113856834,158400,633952.089447219
223872.113856834,162000,635577.969505811
223872.113856834,165600,637185.882202255
223872.113856834,169200,638776.410284557
223872.113856834,172800,640350.105643262
223872.113856834,176400,641907.491546528
223872.113856834,180000,643449.06467039
223872.113856834,183600,644975.29694659
223872.113856834,187200,646486.637247551
223872.113856834,190800,647983.512925625
223872.113856834,194400,649466.331221659
223872.113856834,198000,650935.48055612
223872.113856834,201600,652391.331714494
223872.113856834,205200,653834.23893728
223872.113856834,208800,655264.540923784
223872.113856834,212400,656682.561757849
223872.113856834,216000,658088.61176281
223872.113856834,219600,659482.988292141
223872.113856834,223200,660865.976461613
223872.113856834,226800,662237.849828155
223872.113856834,230400,663598.871020091
223872.113856834,234000,664949.292322948
223872.113856834,237600,666289.356224612
223872.113856834,241200,667619.295923262
223872.113856834,244800,668939.335801143
223872.113856834,248400,670249.691866981
223872.113856834,252000,671550.572169573
223872.113856834,255600,672842.177184829
223872.113856834,259200,674124.70017837
223872.113856834,262800,675398.327545567
223872.113856834,266400,676663.23913075
223872.113856834,270000,677919.608527166
223872.113856834,273600,679167.60335912
223872.113856834,277200,680407.385547614
223872.113856834,280800,681639.111560687
223872.113856834,284400,682862.932649552
223872.113856834,288000,684078.995071547
223872.113856834,291600,685287.440300811
223872.113856834,295200,686488.405227551
223872.113856834,298800,687682.022346671
223872.113856834,302400,688868.419936478
223872.113856834,306000,690047.722228136
223872.113856834,309600,691220.049566466
223872.113856834,313200,692385.518562666
223872.113856834,316800,693544.242239451
223872.113856834,320400,694696.330169114
223872.113856834,324000,695841.888604933
223872.113856834,327600,696981.020606335
223872.113856834,331200,698113.82615821
223872.113856834,334800,699240.402284702
223872.113856834,338400,700360.843157829
223872.113856834,342000,701475.240201212
